track_id,artist_name,track_name,album_name,album_type,video_title,channel_name,platform,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_sec,mood_category,views,likes,comments,streams,engagement_rate,like_ratio,popularity_score,energy_liveness_ratio,is_licensed,is_official_video
1476,Daft Punk,Digital Love,Discovery,album,Daft Punk - Digital Love (Official Video),Daft Punk,Spotify,0.644,0.664,-8.398,0.0332,0.048,0.867,0.342,0.53,124.726,301.4,Happy/Energetic,30079390,203063,8957,115484456,0.007049,0.006751,3.41,1.941520468,1,1
1477,Barbra Streisand,Memory,Memories,album,Barbra Streisand - Memory (Official Video),barbrastreisandVEVO,Spotify,0.185,0.24,-14.889,0.0399,0.415,0.0007,0.105,0.11,79.471,235.2,Sad/Mellow,24216375,236480,7663,35568373,0.010082,0.009765,1.05,2.285714286,1,1
1478,Shweta Mohan,Innum Konjam Naeram,Maryan (Original Motion Picture Soundtrack),album,Innum Konjam Neram - Shweta Mohan f. Bennet & the band - Music Mojo - Kappa TV,Kappa Originals ,Spotify,0.647,0.389,-10.35,0.0336,0.509,7.8e-06,0.103,0.436,134.976,313.5,Sad/Mellow,17420108,90421,3611,24191310,0.005398,0.005191,0.71,3.776699029,0,0
1479,Noah Kahan,New Perspective,Stick Season,album,Noah Kahan - New Perspective (Official Lyric Video),NoahKahanVEVO,Spotify,0.685,0.522,-9.635,0.0415,0.264,1.31e-06,0.0837,0.509,156.529,256.9,Happy/Energetic,312676,2633,57,9918557,0.008603,0.008421,0.29,6.23655914,1,1
1480,Toni Braxton,Just Be A Man About It,The Heat,album,Toni Braxton - Just Be A Man About It (Video Version),ToniBraxtonVEVO,Youtube,0.753,0.45,-6.909,0.0919,0.274,2.05e-06,0.321,0.56,109.408,288.9,Calm/Positive,150665707,689456,16831,16309533,0.004688,0.004576,0.48,1.401869159,1,1
1481,Jerry Rivera,Mi Libertad - with Special Guest: Voltio,Canto A Mi Idolo...Frankie Ruiz,album,Jerry Rivera - Mi Libertad ft.Voltio (Video Oficial),jerryriveraVEVO,Youtube,0.774,0.771,-4.463,0.0417,0.678,0.0,0.739,0.905,94.945,275.8,Happy/Energetic,75200907,315848,5553,17666456,0.004274,0.0042,0.52,1.043301759,1,1
1482,Supertramp,Breakfast In America - 2010 Remastered,Breakfast In America (Deluxe Edition),album,Supertramp - Breakfast In America (Official 4K Video),Supertramp Official,Spotify,0.532,0.663,-5.886,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,159.3,Happy/Energetic,27729,744,26,215785194,0.027769,0.026831,6.37,9.032697548,0,0
1483,Destiny's Child,Soldier (feat. T.I. & Lil' Wayne),Destiny Fulfilled,album,"Destiny's Child - Soldier ft. T.I., Lil' Wayne",DestinysChildVEVO,Youtube,0.878,0.417,-6.799,0.361,0.0444,0.0,0.0833,0.904,77.49,325.6,Calm/Positive,225592008,1048760,27610,136912173,0.004771,0.004649,4.04,5.006002401,1,1
1484,NEFFEX,Destiny,Destiny: The Collection,album,NEFFEX - Destiny ??   [Copyright Free] No.8,NEFFEX,Spotify,0.861,0.58,-7.571,0.0505,0.0172,1.06e-06,0.0545,0.874,130.006,206.8,Happy/Energetic,79021013,892211,20266,94663784,0.011547,0.011291,2.8,10.64220183,1,1
1485,LP,Other People,Lost on You,album,LP - Other People (Official Video),Energy TV,Spotify,0.55,0.677,-4.679,0.0259,0.0842,0.0,0.144,0.489,90.992,244.9,Angry/Intense,24349319,134592,2666,72457420,0.005637,0.005528,2.14,4.701388889,1,1
1486,Travis Scott,Raindrops (Insane) [with Travis Scott],HEROES & VILLAINS,album,Metro Boomin & Travis Scott - Raindrops (Insane) [Unofficial Music Video],NAKI,Spotify,0.796,0.539,-5.974,0.0433,0.103,0.0,0.343,0.123,111.988,188.6,Angry/Intense,1823,71,6,55173171,0.042238,0.038947,1.63,1.571428571,0,0
1487,Los Cafres,Casi q' me pierdo,El Paso Gigante,album,Los Cafres - Casi q` me pierdo (video oficial) HD,PopArt Discos,Youtube,0.697,0.638,-5.246,0.091,0.0216,0.00286,0.103,0.598,165.929,265.7,Happy/Energetic,110668761,240028,3988,78422991,0.002205,0.002169,2.32,6.194174757,1,1
1488,Trippie Redd,KNIGHT CRAWLER (feat. Juice WRLD),MANSION MUSIK,album,TRASH or PASS! Trippie Redd ft Juice WRLD ( KNIGHT CRAWLER ),LayedBakDFR,Spotify,0.679,0.769,-3.539,0.24,0.0537,0.0,0.309,0.424,130.094,177.2,Angry/Intense,34550,3218,372,10908573,0.103907,0.09314,0.32,2.488673139,0,0
1489,Jessie Reyez,ADIÓS AMOR,YESSIE,album,Jessie Reyez - Adiós Amor | GALLERY SESSION,Gallery Sessions,Spotify,0.355,0.584,-5.501,0.116,0.752,0.0,0.0968,0.149,175.347,159.5,Angry/Intense,264772,10527,266,2752122,0.040763,0.039759,0.08,6.033057851,1,1
1490,Patrick Watson,Ode to Vivian,Better in the Shade,album,Ode to Vivian (Rework),Patrick Watson - Topic,Spotify,0.496,0.15,-22.415,0.0355,0.981,0.94,0.123,0.464,134.311,89.6,Sad/Mellow,86950,955,7,8273038,0.011064,0.010983,0.24,1.219512195,1,1
1491,Ado,Odo,Kyougen,album,?Ado??,Ado,Youtube,0.709,0.962,-0.753,0.106,0.153,1.77e-06,0.621,0.767,128.013,210.3,Happy/Energetic,161561467,1534595,60268,94288576,0.009872,0.009499,2.78,1.549114332,0,1
1492,Waylon Jennings,Highwayman,Highwayman,album,The Highwaymen - Highwayman,HighwaymenVEVO,Spotify,0.67,0.351,-16.842,0.0463,0.48,0.0176,0.115,0.45,101.384,182.7,Sad/Mellow,47676921,335189,16382,193343622,0.007374,0.00703,5.71,3.052173913,1,1
1493,Usher,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),album,"Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris",UsherVEVO,Spotify,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,0.583,105.018,250.4,Happy/Energetic,766892796,5030572,101986,942052772,0.006693,0.00656,27.82,20.38659794,1,1
1494,Hugh Jackman,A Million Dreams,The Greatest Showman (Original Motion Picture Soundtrack),compilation,"The Greatest Showman | ""A Million Dreams” Full Scene with Hugh Jackman | 20th Century FOX",Fox Family Entertainment,Spotify,0.265,0.312,-11.689,0.0569,0.243,0.0,0.0893,0.0998,54.747,269.5,Sad/Mellow,19733123,195179,0,458170442,0.009891,0.009891,13.53,3.493840985,0,0
1495,Mijares,Para Amarnos Más,21 Black Jack,album,Mijares - Para Amarnos Mas,MijaresVEVO,Spotify,0.536,0.665,-7.743,0.0367,0.641,0.000608,0.113,0.243,140.256,206.7,Angry/Intense,57839934,170069,5297,138711251,0.003032,0.00294,4.1,5.884955752,1,1
1496,Filipe Ret,Sonho Dos Cria,LUME,album,Filipe Ret ? Sonho Dos Cria (Ft. Poze do Rodo - Prod. Nagalli),Filipe Ret,Spotify,0.766,0.641,-5.1,0.132,0.414,0.0,0.104,0.301,128.993,143.3,Angry/Intense,29184101,359164,4927,36329513,0.012476,0.012307,1.07,6.163461538,1,1
1497,Burl Ives,"Overture And A Holly Jolly Christmas - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",Rudolph The Red-Nosed Reindeer,album,"Overture And A Holly Jolly Christmas (From ""Rudolph The Red-Nosed Reindeer"" Soundtrack)",Burl Ives - Topic,Spotify,0.366,0.191,-15.278,0.0298,0.923,7.08e-05,0.225,0.296,94.347,148.3,Sad/Mellow,318836,2524,11,6153765,0.007951,0.007916,0.18,0.848888889,1,1
1498,RADWIMPS,Ms. Phenomenal,"Original Soundtrack of ""The Last Ten Years""",album,RADWIMPS - ????? [Official Music Video],RADWIMPS,Spotify,0.489,0.522,-5.291,0.0306,0.401,0.0,0.238,0.43,78.035,318.9,Angry/Intense,9623730,141782,3160,15928537,0.015061,0.014733,0.47,2.193277311,1,1
1499,Polimá Westcoast,ULTRA SOLO,ULTRA SOLO,single,Polimá Westcoast - TU ME QUIERES? ( Video Oficial ),Polimá Westcoast,Spotify,0.802,0.846,-4.495,0.207,0.233,1.92e-05,0.114,0.26,109.982,227.2,Angry/Intense,199271,18874,823,268794467,0.098845,0.094715,7.94,7.421052632,0,1
1500,Mohammed Rafi,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",Singing Icon - Asha Bhosle,album,"Chura Liya Hai Tumne Jo Dil Ko (( 4K Video )) | Yaadon Ki Baaraat | Zeenat A | Asha B, Mohammed Rafi",Mohammed Rafi,Spotify,0.559,0.318,-11.106,0.0317,0.857,1.88e-06,0.11,0.684,80.242,287.8,Calm/Positive,9523967,57088,899,19610237,0.006089,0.005994,0.58,2.890909091,0,1
1501,Major Lazer,Don't Go Yet - Major Lazer Remix,Don't Go Yet (Major Lazer Remix),single,Camila Cabello - Don't Go Yet (Major Lazer Remix - Official Audio),CamilaCabelloVEVO,Spotify,0.806,0.73,-5.73,0.149,0.228,0.000114,0.0817,0.629,124.914,171.3,Happy/Energetic,1098905,33076,1382,27563606,0.031357,0.030099,0.81,8.935128519,1,1
1502,Joan Sebastian,Rumores,Rumores,album,Rumores-Joan Sebastian,Rockola Videobar,Youtube,0.805,0.697,-7.349,0.0363,0.488,0.0,0.0922,0.721,125.842,222.5,Happy/Energetic,183047572,291898,7647,138173166,0.001636,0.001595,4.08,7.559652928,0,0
1503,Cazzu,De Pari,De Pari,single,"Cazzu, Mora - De Pari (Video Oficial)",CAZZU Canal Oficial,Spotify,0.79,0.569,-6.097,0.0867,0.369,0.0,0.127,0.563,91.957,174.3,Happy/Energetic,6533916,102895,4970,9987823,0.016508,0.015748,0.29,4.480314961,1,1
1504,Roop Kumar Rathod,Maula Mere Maula - LoFi,Lofi Chill Mix,compilation,Maula Mere Maula | Anwar (2007) | Siddharth Koirala | Nauheed Cyrusi| Bollywood Romantic Song,Romantic Hindi Songs,Youtube,0.508,0.535,-6.784,0.0325,0.0177,0.894,0.115,0.162,117.057,151.8,Angry/Intense,17481638,141210,2347,2394326,0.008212,0.008078,0.07,4.652173913,1,1
1505,Lorenzo,Fume à fond,Rien à branler,album,Fume a fond /lorenzo :parols + clips,Kalash Clash VEVO,Spotify,0.833,0.629,-6.203,0.404,0.471,0.0,0.0986,0.767,75.031,182.5,Happy/Energetic,541236,7314,133,64696556,0.013759,0.013514,1.91,6.379310345,0,0
1506,Diana Ross,Upside Down,Diana,album,Upside Down - DIANA ROSS '1980,ALL NIGHT LONG,Spotify,0.873,0.855,-8.559,0.0615,0.179,0.0285,0.0377,0.884,107.868,245.6,Happy/Energetic,7709508,86640,3096,151170314,0.01164,0.011238,4.46,22.67904509,0,0
1507,Julio Iglesias,"Soy un Truhán, Soy un Señor",Begin the Beguine,album,"JULIO IGLESIAS - SOY UN TRUHÁN, SOY UN SEÑOR, TVE 1977",Dúo Dinámico Oficial,Spotify,0.573,0.426,-14.448,0.0349,0.602,0.0,0.393,0.724,98.719,186.7,Calm/Positive,12429033,61031,2214,44496646,0.005088,0.00491,1.31,1.083969466,1,1
1508,REO Speedwagon,Time for Me to Fly,"You Can Tune a Piano, But You Can't Tuna Fish",album,REO Speedwagon - Time for Me to Fly (Official Music Video),RSpwagonVEVO,Spotify,0.463,0.629,-7.075,0.0269,0.0524,0.0,0.176,0.459,81.797,221.4,Angry/Intense,7660515,61576,3105,48362442,0.008443,0.008038,1.43,3.573863636,1,1
1509,Santhosh Narayanan,Kaarkuzhal Kadavaiye,VadaChennai (Original Motion Picture Soundtrack),album,VADACHENNAI - Kaarkuzhal Kadavaiye (Redux) Video Song | Dhanush | Vetri Maaran | Santhosh Narayanan,Wunderbar Films,Spotify,0.698,0.5,-11.249,0.0844,0.307,2.15e-05,0.101,0.353,129.973,312.4,Angry/Intense,787611,20978,321,5913684,0.027043,0.026635,0.17,4.95049505,1,1
1510,LX,10 Jahre,187 Allstars - EP,single,187 Strassenbande - 10 Jahre (Jambeatz),CrhymeTV,Spotify,0.599,0.825,-6.484,0.373,0.0734,0.0,0.288,0.419,121.115,227.7,Angry/Intense,49698103,342642,17178,52448796,0.00724,0.006894,1.55,2.864583333,1,1
1511,Jubin Nautiyal,"Tum Hi Aana (From ""Marjaavaan"")","Tum Hi Aana (From ""Marjaavaan"")",single,"Tum Hi Aana Full Video | Marjaavaan | Riteish D, Sidharth M, Tara S | Jubin N | Payal Dev Kunaal V",T-Series,Youtube,0.473,0.401,-7.018,0.0241,0.629,1.17e-05,0.154,0.345,90.076,249.1,Sad/Mellow,348233689,2722262,69328,100793156,0.008016,0.007817,2.98,2.603896104,1,1
1512,Tainy,Adicto (with Anuel AA & Ozuna),Adicto (with Anuel AA & Ozuna),single,"Tainy, Anuel AA, Ozuna - Adicto (Official Video)",TainyVEVO,Youtube,0.734,0.836,-4.803,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270.7,Happy/Energetic,1008938076,3374362,55566,587928998,0.0034,0.003344,17.36,4.670391061,1,1
1513,Sean Paul,No Lie,Mad Love The Prequel,album,Sean Paul - No Lie (Official Music Video) ft. Dua Lipa,SeanPaulVEVO,Youtube,0.742,0.882,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,221.2,Angry/Intense,1120854023,7147862,108564,851711837,0.006474,0.006377,25.15,4.281553398,1,1
1514,Kavita Seth,"Tum Hi Ho Bandhu (From ""Cocktail"")",Cocktail,album,"Tumhi Ho Bandhu Full Video Song | Cocktail | Saif Ai Khan, Deepika Padukone & Diana Penty | Pritam",Eros Now Music,Youtube,0.714,0.892,-5.342,0.0516,0.00145,0.000817,0.0462,0.899,134.997,282.0,Happy/Energetic,203663239,945918,17935,63959745,0.004733,0.004645,1.89,19.30735931,1,1
1515,Boef,Als Je Bij Me Blijft,Als Je Bij Me Blijft,single,"$hirak - Als Je Bij Me Blijft ft. Cristian D, Bilal Wahib, Ronnie Flex & Boef",Maison $hirak,Spotify,0.94,0.918,-7.416,0.234,0.0775,0.0,0.0918,0.652,129.997,165.5,Happy/Energetic,2158515,18004,480,17828474,0.008563,0.008341,0.53,10.0,0,0
1516,Jowell & Randy,La Máquina,LLNM2,album,Jowell y Randy ft. Wisin y Yandel - Si Te Pillo (Video Oficial),Jowell & Randy,Spotify,0.799,0.775,-5.869,0.077,0.0308,0.00526,0.309,0.605,95.027,296.9,Happy/Energetic,8266725,92753,2561,24745466,0.01153,0.01122,0.73,2.508090615,1,1
1517,Jóhann Jóhannsson,Forces of Attraction,The Theory of Everything (Original Motion Picture Soundtrack),album,Force of Attraction · Jóhann Jóhannsson (Music Video 2020),manolo1918,Spotify,0.511,0.126,-20.852,0.0374,0.895,0.869,0.102,0.403,103.997,123.2,Sad/Mellow,2798,106,15,24641200,0.043245,0.037884,0.73,1.235294118,0,0
1518,L7NNON,Poesia Acústica #9: Melhor Forma,Poesia Acústica #9: Melhor Forma,single,Poesia Acústica #9 - Melhor Forma - L7NNON | CHRIS | Xamã | Lourena | Cesar Mc | Djonga | Filipe Ret,PineappleStormTV,Youtube,0.733,0.688,-5.458,0.0672,0.455,0.0,0.117,0.654,130.026,611.1,Happy/Energetic,371928912,3513716,121500,155780831,0.009774,0.009447,4.6,5.88034188,1,1
1519,D12,Pimp Like Me,Devils Night,album,D12 - Pimp Like Me (Lyrics),gtafan313,Spotify,0.878,0.544,-4.618,0.284,0.0981,0.0,0.198,0.546,135.987,357.0,Happy/Energetic,389253,3768,104,14350115,0.009947,0.00968,0.42,2.747474747,0,0
1520,Antonio Aguilar,Bandido De Amores,Grandes Duetos,album,antonio aguilar-bandido de amores,Daniel Cota,Spotify,0.415,0.504,-6.05,0.0649,0.824,3.8e-06,0.322,0.97,189.937,178.9,Happy/Energetic,4380864,18399,327,53367571,0.004274,0.0042,1.58,1.565217391,0,0
1521,Harish Raghavendra,"Devathaiya Kandein (From ""Kadhal Kondaen"")",Hits of Harish Ragavendra,album,Devathaiyai Kanden Video Song | Kadhal Konden | Dhanush | Harish Raghavendra | Yuvan Shankar Raja,Pyramid Glitz Music,Spotify,0.879,0.434,-10.778,0.0385,0.113,2.46e-05,0.105,0.794,110.018,310.6,Calm/Positive,6860192,64093,2396,12510392,0.009692,0.009343,0.37,4.133333333,1,1
1522,Smash Mouth,Walkin' On The Sun,Fush Yu Mang (20th Anniversary Edition),album,Smash Mouth - Walkin' On The Sun (Official Music Video),SmashMouthVEVO,Spotify,0.745,0.972,-5.598,0.0316,0.346,0.0,0.148,0.968,123.067,207.8,Happy/Energetic,67100148,399464,14303,125554975,0.006166,0.005953,3.71,6.567567568,1,1
1523,Madvillain,Raid,Madvillainy,album,Madvillain - Raid,Stones Throw,Spotify,0.419,0.871,-6.432,0.468,0.715,0.0,0.211,0.577,201.451,150.5,Happy/Energetic,5595950,59077,3420,39094279,0.011168,0.010557,1.15,4.127962085,0,0
1524,Alejandro Fernández,Me Dediqué a Perderte,A Corazón Abierto,album,Alejandro Fernández - Me Dedique A Perderte (Video Oficial),AFernandezVEVO,Youtube,0.642,0.442,-9.115,0.074,0.491,1.58e-06,0.102,0.465,148.01,231.8,Sad/Mellow,459879507,1139522,25291,456626889,0.002533,0.002478,13.48,4.333333333,1,1
1525,Pretenders,Back on the Chain Gang - 2007 Remaster,Learning to Crawl (Expanded & Remastered),album,Pretenders - Back on the Chain Gang (Official Music Video),Pretenders,Spotify,0.598,0.901,-6.081,0.0359,0.116,0.0401,0.178,0.814,153.24,231.1,Happy/Energetic,9601064,79063,2209,77676515,0.008465,0.008235,2.29,5.061797753,0,1
1526,Jairo Vera,Lealtad,Lealtad,single,JAIRO VERA  - LEALTAD (Video Oficial),Jairo Vera TV,Youtube,0.828,0.546,-6.443,0.111,0.0485,4.05e-05,0.207,0.466,98.019,167.8,Angry/Intense,2245370,41295,1380,1806866,0.019006,0.018391,0.05,2.637681159,0,0
1527,TINI,Muñecas,Muñecas,single,"TINI, La Joaqui, Steve Aoki - Muñecas (Official Video)",TiniVEVO,Spotify,0.681,0.711,-4.79,0.0846,0.0278,0.0,0.312,0.826,89.89,156.3,Happy/Energetic,17110327,354462,15338,17899601,0.021613,0.020716,0.53,2.278846154,1,1
1528,La Arrolladora Banda El Limón De Rene Camacho,Si Tu Amor No Vuelve,La Otra Cara De La Moneda,album,La Arrolladora Banda El Limón De René Camacho - Si Tu Amor No Vuelve,ArrolladoraLimonVEVO,Spotify,0.728,0.408,-6.66,0.0401,0.807,1.45e-05,0.0727,0.806,124.02,247.6,Calm/Positive,44393734,147327,2392,72717311,0.003373,0.003319,2.15,5.612104539,1,1
1529,Devi Sri Prasad,"Poonakaalu Loading (From ""Waltair Veerayya"")","Poonakaalu Loading (From ""Waltair Veerayya"")",single,Waltair Veerayya - Poonakaalu Loading Lyric | Megastar Chiranjeevi | Ravi Teja | DSP | Bobby Kolli,Sony Music South,Youtube,0.815,0.934,-7.756,0.173,0.514,0.0194,0.0942,0.63,90.048,198.2,Happy/Energetic,28210597,384127,13129,4371178,0.014082,0.013616,0.13,9.91507431,1,1
1530,Jimmy Eat World,Last Christmas,Bleed American (Deluxe Edition),album,Jimmy Eat World - Last Christmas,Aldo Rodrigo,Spotify,0.517,0.881,-4.657,0.0423,0.00144,0.0,0.342,0.689,126.013,267.8,Happy/Energetic,1034380,6066,515,13151755,0.006362,0.005864,0.39,2.576023392,0,0
1531,PNAU,Changes - Original Mix,Changes,single,"Faul, Wad Ad, Pnau - Changes (Videoclip)",faulwadadVEVO,Spotify,0.824,0.697,-8.245,0.0372,0.00899,0.682,0.0651,0.261,125.998,343.6,Angry/Intense,85866095,617070,10475,214854734,0.007308,0.007186,6.34,10.70660522,0,0
1532,Starship,Nothing's Gonna Stop Us Now,No Protection,album,Starship - Nothing's Gonna Stop Us Now (Official Music Video) [HD],RHINO,Spotify,0.643,0.802,-4.92,0.0227,0.0299,0.0,0.0719,0.53,95.99,270.3,Happy/Energetic,323948953,1498820,42678,397652961,0.004758,0.004627,11.74,11.15438108,1,1
1533,Outkast,ATLiens,ATLiens,album,Outkast - ATliens (Official HD Video),OutkastVEVO,Spotify,0.918,0.734,-2.832,0.269,0.0296,8.01e-06,0.191,0.608,97.044,230.7,Happy/Energetic,7573337,82198,2152,124742886,0.011138,0.010854,3.68,3.842931937,1,1
1534,The Script,Run Through Walls,Sunsets & Full Moons,album,The Script - Run Through Walls (Official Video),TheScriptVEVO,Spotify,0.337,0.66,-3.644,0.0324,0.226,0.0,0.744,0.49,158.864,206.7,Angry/Intense,3256356,70973,2156,37045138,0.022457,0.021795,1.09,0.887096774,1,1
1535,Lecrae,Jireh (My Provider),Jireh (My Provider),single,"Limoblaze, Lecrae, Happi - Jireh (My Provider) [Official Video]",LimoblazeVEVO,Youtube,0.443,0.778,-7.564,0.266,0.241,0.0,0.215,0.628,128.25,168.0,Happy/Energetic,8043976,161018,4230,7374533,0.020543,0.020017,0.22,3.618604651,1,1
1536,SEGA SOUND TEAM,Friday Night,????0 ????? ????????????? (Side B),album,Friday Night,SEGA - Topic,Spotify,0.586,0.978,-4.884,0.0311,0.00181,0.0113,0.363,0.636,125.826,96.1,Happy/Energetic,748694,13711,99,11949808,0.018445,0.018313,0.35,2.694214876,1,1
1537,Lil Jon,LET'S GET CRAZY! (Mambo Drop),LET'S GET CRAZY! (Mambo Drop),single,Don Omar x Lil Jon - LET'S GET CRAZY! (Mambo Drop) [Official Music Video],Don Omar,Youtube,0.702,0.906,-4.811,0.032,0.00659,1.07e-05,0.104,0.667,120.021,159.8,Happy/Energetic,15782512,176658,8849,3199106,0.011754,0.011193,0.09,8.711538462,0,1
1538,Sabaton,Primo Victoria,Primo Victoria (Re-Armed),album,SABATON - Primo Victoria (Official Music Video),Sabaton,Spotify,0.436,0.748,-6.349,0.031,0.000676,3.01e-06,0.221,0.589,62.11,250.7,Happy/Energetic,13040673,176035,8507,93119440,0.014151,0.013499,2.75,3.384615385,1,1
1539,Eve,Who's That Girl?,Scorpion,album,Eve - Who's That Girl? (Official Music Video),EveVEVO,Spotify,0.77,0.86,-3.702,0.19,0.0159,0.000713,0.0682,0.547,96.428,281.9,Happy/Energetic,38675670,260147,8204,99251662,0.006938,0.006726,2.93,12.60997067,1,1
1540,Carla Morrison,Déjenme Llorar,Déjenme Llorar,album,Carla Morrison - Dejenme Llorar (feat. Leonel Garcia) Video Oficial,Cosmica Artists,Youtube,0.636,0.306,-7.103,0.0366,0.853,0.0,0.108,0.0796,93.991,235.3,Sad/Mellow,339921939,1495152,39393,118892800,0.004514,0.004399,3.51,2.833333333,1,1
1541,Papa Roach,Born For Greatness,Crooked Teeth (Deluxe),album,Papa Roach - Born For Greatness (Official Video),Better Noise Music,Spotify,0.525,0.85,-5.469,0.0678,0.0571,0.0,0.0555,0.275,134.115,227.8,Angry/Intense,11509365,129891,3397,128199963,0.011581,0.011286,3.79,15.31531532,1,1
1542,NF,Let You Down,Perception,album,NF - Let You Down,NFVEVO,Spotify,0.662,0.714,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,212.1,Angry/Intense,230298585,3053566,83662,1248081569,0.013622,0.013259,36.85,3.988826816,1,1
1543,Eden Muñoz,Te Vale Madre,Te Vale Madre,single,"Matisse, Eden Muñoz - Te Vale Madre (Video Oficial)",MatisseMXVEVO,Spotify,0.56,0.583,-4.713,0.0291,0.614,0.0,0.263,0.823,150.115,151.6,Happy/Energetic,3210450,65473,952,9018795,0.02069,0.020394,0.27,2.216730038,1,1
1544,Colbie Caillat,Realize,Coco,album,Colbie Caillat - Realize (Official Video),ColbieCaillatVEVO,Spotify,0.693,0.594,-6.408,0.0325,0.13,0.0,0.115,0.192,123.932,244.1,Angry/Intense,48722999,182170,7327,99278891,0.003889,0.003739,2.93,5.165217391,1,1
1545,Ronnie Flex,Adrenaline,Adrenaline,single,Kris Kross Amsterdam x Ronnie Flex x Zoë Tauran - Adrenaline,Kris Kross Amsterdam,Spotify,0.741,0.727,-4.835,0.155,0.0231,0.0,0.121,0.716,150.061,148.7,Happy/Energetic,541977,3015,169,21368309,0.005875,0.005563,0.63,6.008264463,0,1
1546,Chelsea Cutler,Let Me Down (with Chelsea Cutler),The People's Champ,album,Quinn XCII ft. Chelsea Cutler - Let Me Down (Official Music Video),QuinnXCIIVEVO,Spotify,0.835,0.333,-5.769,0.0766,0.266,0.0,0.185,0.385,95.01,149.7,Sad/Mellow,105888,2709,40,5911726,0.025961,0.025584,0.17,1.8,1,1
1547,The Smashing Pumpkins,Zero - Remastered 2012,Mellon Collie And The Infinite Sadness (Deluxe Edition),album,The Smashing Pumpkins - Zero (Official Music Video),SmashingPumpkinsVEVO,Spotify,0.438,0.728,-7.105,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,160.2,Happy/Energetic,8745403,101248,3679,96905261,0.011998,0.011577,2.86,14.30255403,1,1
1548,Saindhavi,"Yaaro Ivan (From ""Udhayam NH4"")",My Playlist: G.V. Prakash Kumar,album,"Udhayam NH4 - Yaaro Ivan Video | Siddharth, Ashrita",SonyMusicSouthVEVO,Youtube,0.699,0.496,-7.88,0.0479,0.74,0.000347,0.112,0.75,82.008,283.9,Calm/Positive,27148038,144845,3717,10832154,0.005472,0.005335,0.32,4.428571429,1,1
1549,Dina Rae,Post It,Post It,single,Dina Rae - Post It,Dina Rae,Youtube,0.894,0.553,-8.366,0.0478,0.448,0.0,0.0497,0.614,117.924,167.9,Happy/Energetic,2520,60,0,0,0.02381,0.02381,0.0,11.12676056,0,1
1550,Jay Sean,Surma Surma,Surma Surma,single,"SURMA SURMA: Guru Randhawa Feat. Jay Sean | Larissa Bonesi, Vee, DirectorGifty | Bhushan Kumar",T-Series,Youtube,0.734,0.909,-4.4,0.124,0.258,0.0,0.0657,0.691,95.989,216.0,Happy/Energetic,162700518,1552140,74040,14690933,0.009995,0.00954,0.43,13.83561644,1,1
